review_id,user_id,business_id,stars,date,text,useful,funny,cool,type
vAeDysRFfOtk3wJSBhqbOg,MdjsjgFRXf1g5nIxSL-1zQ,0BJK4_RQnNiiXJcYPEgG3w,5,2011-08-23,"This place is great - nice food, not very expensive, usually easy to get a table, a nice mix of vegetarian and non-vegetarian dishes.  Highly recommend.

The service can be a little inattentive, though - but if you get their attention then they are very friendly and helpful, you just need to know that if you want something you need to wave someone over.",0,0,0,review
TcRW-Sg7AvyN6RY_nNY9IA,goyBp2yzRfBRzfRVKy9t9Q,0BJK4_RQnNiiXJcYPEgG3w,2,2013-07-05,"so disappointed !

i had fairly high hopes for this place based on the yelp reviews id perused so i was very let down when it turned out that i had been mislead ...

first of all the good : the decor , if trying a little too hard to create a ""fine-dining"" type of atmosphere , is pleasant and i really liked the artwork on the walls featuring the nepalese (or indian ?) countryside .  the music was also nice traditional indian music .  the servers were very pleasant ; they kept their distance and didnt offer much banter but were kind , polite and attentive .

the bad :  THE FOOD !  after waiting quite a while in an empty restaurant to receive our order , we thought that maybe this was a good sign as some of our meal was being prepared ""fresh"" .  sadly this was not the case except maybe for the bindi masala which was slimy and undercooked .  the aloo gobi featured very hard cauliflower and stale tasting , dried out potatoes .  most disappointing was the butter chicken which was VERY tough and dry .  the sauce was not rich at all - definitely couldnt detect any butter and very little cream .  the tomatoes didnt lend any sweetness as they should but instead made the dish quite bitter .

the naan was okay .

if we hadnt had a discount through groupon , it would have felt like a complete rip-off .  the potions were VERY tiny and all four members of our party left very dissatisfied .

no offence to the other reviewers but im wondering if maybe the higher rating is partly due to the large student population in the area ; maybe this place is earning high praise from people who have little experience with indian food or what torontos competitive dining scene really has to offer ?",0,1,0,review
_fKKTE17IGF3rTbs3HEGmw,X5whw8WcB8dVZGZ5vGnSLg,0BJK4_RQnNiiXJcYPEgG3w,3,2010-04-03,"Pretty good nepalese food. The portions are a bit small so go for an appetizer to go along with your entree. Went for a la cart dinner but they also have a lunch only buffet that looks like it's worth checking out.

There's an extensive tandoori portion of the menu which looks very interesting. I will have to try that next time.",2,0,0,review
zkxUfTgcP4Vr4dYqPU9Psg,yt5fggA4287LXCN84i--QA,0BJK4_RQnNiiXJcYPEgG3w,5,2009-10-16,Good quick service and all of the chicken dishes were fantastic. Highly recommended for anyone in the area. I'm looking forward to going back.,0,0,0,review
N2o-HfsL5EwvDPIG-bqVYw,ltg5Pgd5x7K7zpYtXxMPZA,0BJK4_RQnNiiXJcYPEgG3w,5,2013-12-20,"This place converted me to malai kofta, but the butter chicken is the piece de resistance.
Come for lunch for a $10 buffet and enjoy an endless supply of their amazing rice pudding and naan, but be warned that the lunch butter chicken has lots of bones while the dinner a la carte butter chicken is made with boneless chicken breast.",0,0,0,review
w9hvRJnb-02MGzsb9kPJMw,d5n7WXQkyESc_mOgyC_Exw,0BJK4_RQnNiiXJcYPEgG3w,4,2011-01-26,"Dinner; Jan 15, 2011 
Enjoyed a great meal with friends. The place was crowded and we waited 10 minutes (around 8 pm) My partner enjoyed the Chicken vindaloo.... way too spicy for me, but tasty... the butter chicken was one of the best I have had and the lamb saag was perfectly balanced. Don't bother with the appetizers, just order extra naan or other type of bread. Prices are decent the service impeccable.",1,0,2,review
nLzCF_n2q1r1b-dwAA1Tjg,xgHuIzDbuuSxsn9KBYFKkg,0BJK4_RQnNiiXJcYPEgG3w,5,2011-08-28,"delicious well-priced food with an awesome location on bloor street

shared several with five people, had 
saag lamb- amazing, very tender and perfectly cooked lamb
 chicken jalfrezi- excellent level of spice 
vegetable tandoori- great dish for sharing, comes steaming hot with a huge variety of vegetables and paneer, my fav things to order here
 shrimp jalfrezi- just as good at the chicken jalfrezi
bhuteko cali- traditional vegetable dish from nepal, very well seasoned, reminded me of my travels in the Kathmandu Valley!

yes service is slow but I have been to Nepal and service is WAY slower (they make everything from scratch and multiple orders means long waits) in that country so it's a very traditional laid back dining atmosphere",2,0,2,review
HdnyPPt_tIfQ92bGIgi-uQ,rWGA6f5boGNr9ooE-_O37A,0BJK4_RQnNiiXJcYPEgG3w,5,2008-10-10,"This place is wonderful. The flavours are rich and vibrant, with all the spices and herbs tingling every taste bud. Everything is reasonably priced so there's no fear of feasting on wanky food for two hours only to have to go to Pizza Pizza afterwards.",0,0,0,review
T8cIwho_AsV9asBQ6twxAA,oh2J59Y1sVdmySZ_Q93ebQ,0BJK4_RQnNiiXJcYPEgG3w,4,2010-09-09,"Everest is probably my favorite restaurant in Toronto.  The service is great, the decor is contemporary and the food is superb.

I highly recommend the Aloo Tama Bodi, Chicken Momos, the Lamb Vindaloo, Panir Tikka and the Chicken Tikka Masala.

Some of the best dining service I've had and the food is unique and of high quality.",2,0,1,review
48j2j576-jDRxFgvtcXDgQ,9xOaLYIDsAb-qJmhSIhfrA,0BJK4_RQnNiiXJcYPEgG3w,5,2009-12-31,"Amazing food

Great service

Reasonably priced buffet! 

Sometimes they have a sitar guy playing. WOOO!",1,0,0,review
Haz0jZhlqsBa7eJGpqgW9Q,xu5zG3uwxAnlJsE9Fojs9Q,0BJK4_RQnNiiXJcYPEgG3w,5,2012-09-24,"Amazing Indian Food. ordered the vegetarian meal for two and was very impressed with everything-- the vegetables were delicious, the saag paneer is the best I have ever tasted and the Naan is so fresh and tasty. Great service + great food= happy customer.",0,0,0,review
JkmaNIhKhIy76B6nh7I7aQ,GERRIWMslcP4-O6mLErPSQ,0BJK4_RQnNiiXJcYPEgG3w,2,2010-05-07,"This is 100% based on the lunch buffet experience:

-the food is foul. old leftovers- overpicked and not delicious.
-the bread is stale
-the selection is slightly pathetic compared to the queen street row of indian AYCE lunch buffets.  

i'd give this place another try to redeem themselves and becasue i trust that yelpers aren't completely wrong but i fidn it hard to believe that experience was not typical.",3,2,0,review
z6tZwyCGteCDIIf-KBLcjw,ER_7MpSCAYYkltSEXA9JmQ,0BJK4_RQnNiiXJcYPEgG3w,3,2013-11-20,"So, this review is based on my experience with the lunch buffet.  On food alone, I would have rated 2 stars because it all seemed a little old at that point (like it had been out for a while), but I came in at the end of lunch.

The rest of the experience was great, though - it was a cheap meal, it was fast (I was alone, eating on my way to a meeting) and the service was unobtrusive but consistent.  My water was always full and I had as much naan as I wanted.

A note: a lady at a nearby table was complaining that the food was all too spicy.  I am pretty spice-averse, and found everything to have heat but didn't mind it.  So, if you're like that lady and have a zero spice tolerance, beware.  Maybe don't eat indian food though, you know?",1,0,0,review
x1obKjzO51uFLu0T95yG1w,mrru6hbeQLvagU4vkfuqmw,0BJK4_RQnNiiXJcYPEgG3w,4,2010-05-15,"Went here for dinner on a weekday and the live music was great, makes the experience much more enjoyable.  The service was good and not too over-the-top.

We loved the curry chicken, the garlic naan was good too, but I prefer regular naan.  Their spicy shrimp was very flavourful.  The quality of the dishes was very high.

The portions are much smaller than what I am used to at other Indian places though and it's a bit pricey too.  Overall, it was great though, I'd come back.",3,0,0,review
0cx1nqLS0KUv0vGK6GNp7w,P8WNbVV_iDGkKfBKl0zHmQ,0BJK4_RQnNiiXJcYPEgG3w,4,2012-04-06,"The food was delicious. I had a vegetarian homemade cottage cheese + creamy tomato mix.. i forgot the name of the dish, but regardless it was fantastic. My boyfriend ordered some sort of chicken, which was extremely tender and juicy. Overall, one of the best Indian I had in Toronto.. 

One down side is that in comparison to the ambiance and portions, the price was a bit too expensive. Our dinner was one order of each rice, naan, the chicken, and the tomato... tax + tip was a total of $40. Not cheap at all.

I'd probably go again but I wish it was a bit cheaper. ( The vegetarian dish was $12 before tax ! Which is normally the price of a  chicken someplace else)

Service was good, the food came out pretty quickly.

Good dinner overall!!",0,0,0,review
TekOz0NJ0ReHKzSI2aM87g,MQq_1AlcDWsyNs7Ot8J4OQ,0BJK4_RQnNiiXJcYPEgG3w,3,2010-04-26,"The food was good and have and I have no complaints. I was hoping for food that differentiated itself a bit more from Indian and that's why I'm only giving it 3 stars.

Overall it was good but not memorable.",0,0,0,review
k9Th_Y14GNvDamuR5z8VEQ,TbhyP24zYZqZ2VJZgu1wrg,0BJK4_RQnNiiXJcYPEgG3w,3,2011-08-28,"I've been to Mt Everest countless times over the years for their cheap buffet lunch (believe it costs $10.99 now but back in the day it was only $8.99)

Tried out dinner here last week for the first time. 

I find the menu slightly overpriced. Most of the curries were $15 and that did not include rice or naan. Given this is the ANNEX and the decor/ambiance of this place is quite underwhelming, I think they are overcharging by a few dollars. Other similar type places with much better food (Banjara) have a more reasonable price point.

My date and I ordered the Dinner for Two special ($36.99) which was definitely the most bang for your buck. You get a platter of tandoori chicken, boti kabob and chicken tikka (two pieces of each), a lamb curry, mutter paneer, peas pulav and 1 order of rice and 1 naan. Some kind of rice pudding for dessert too.

Food was pretty tasty, didn't blow my mind but was definitely good.

Service was bothersome for me - very spotty at this place. At times they were over topping off water every 5 minutes, and at other times we could not flag them down to get extra rice or the bill, etc.

Lunch buffet is still a great option!",5,3,4,review
k0nde5MAnFYlLQ1eweyHAw,tkAmyGYk3iE3goHmAEOV4Q,0BJK4_RQnNiiXJcYPEgG3w,4,2013-02-21,"The food here is very good, and the service is exceptional.  There is a wide variety of foods, from vegetarian to meat dishes and non-spicy to spicy ones.  The Naan, though seemingly pricey, is very good and big.

The food comes relatively quicky, and despite the relatively small portions, they are actually very rich and filling.",0,0,0,review
-fOJsLzrqrHAnET684bDSw,4dNn51tG71GV55SwwBxaBg,0BJK4_RQnNiiXJcYPEgG3w,3,2009-11-04,"Ok, everyone else who has commented here needs to calm down a little bit.  Yes, this restaurant is nice, but come on...5 stars?

I split a non-vegetarian combo for 2 with my girlfriend and it was delicious.  In particular, the chicken from the tandoor was uncharacteristically juicy.  Typically, Indian restaurants dry the crap out of their chicken when they put it in the tandoor, and this is the strongest point in favour of this restaurant getting 4 stars.

The ambiance is where it looses a bit of cache for me.  There was a sort of awkward white guy playing a sitar in front of what must be the lunch-time buffet station.  There was just something about that scenario that screamed ""We're throwing the South Asian kitchen sink at you, what more could you want?  We have a sitar, Indian food, an inexpensive lunchtime buffet and waiters wearing bowties.""

Don't get me wrong, I'd come back here in a second, especially to order more stuff from the tandoor or the delicious mataar paneer, but it is NOT a 5 star restaurant.",2,1,1,review
dvjLutu4zJHIhLsY-uZ3Fg,0O5N7T7ZdvhNu--sI4Y5XQ,0BJK4_RQnNiiXJcYPEgG3w,4,2013-08-06,What a very nice place at Bloor Street west . You can have a nice buffet with a great selection of Indian food or you can order from the menu. I recommend the garlic naan and the mango lassi.,0,0,0,review
Wmf3AHzNBp3rXMLkc1M1UA,FvbGyxLS58q9ezyNdjzxqw,0BJK4_RQnNiiXJcYPEgG3w,4,2013-03-24,"The restaurant sits on the south side of Bloor Street with glass windows looking out onto the street. Like most Toronto restaurants it is long and narrow. There is a bar when you enter that separates a section of tables at the front and some near the kitchen. The decor is dark and rich with lots of wood accents. When we arrived it was almost empty but while we were sitting it was full in no time. The staff was attentive and polite providing service when needed. The menu featured a selection of expected East-Indian and Nepalese dishes. We opted for some onion bhajis, a roti, a garlic naan, and two vindaloos. Although the bhajis were a little greasy and too salt everything else was delicious. It was what one would expect for a place frequented by locals from the neighbourhood.",0,1,0,review
ScQT7HQvN2KfDHORKogAzA,y28lmVXUfi9rDGBorJqb8A,0BJK4_RQnNiiXJcYPEgG3w,5,2013-12-04,"My favorite Indian/Nepalese place in Toronto. I love the vegetarian combo, and the Chana Masala, and the Aloo Gobi...and so much more about this place. The servers are all extremely kind and friendly. If you order a complicated dish, it may take more time to come out of the kitchen--but at least you know they are cooking it with care and not throwing it in the microwave.",0,0,0,review
qDc4CCh1b6NJrFM81fe0eg,cg0-lurHuNWkX0Lr_QTacw,0BJK4_RQnNiiXJcYPEgG3w,4,2014-08-15,"Great neighborhood Indian joint.  Can't beat the takeout student special - 2 (smaller size) dishes, rice, naan/roti, salad, raita, and a beverage for $10.99 (veg) or $11.99 (non-veg or combo).",0,0,0,review
cYXtz8-WFJISI7jKAtA7YA,6UPWBTOfNoaGRahqTX14Ag,0BJK4_RQnNiiXJcYPEgG3w,3,2012-04-23,"It's a pleasant atmosphere to dine in. I liked the paintings of Nepal on the walls as well as the post cards near the door. They've clearly put in effort to make the place not look as tacky as the proverbial south asian restaurant, and for that I commend them. 

The food is not bad per se, but it's pretty generic and forgettable. The Nepali portion of the menu is limited, and unfortunately the differences between the Indian and Nepali dishes were very minimal, for eg,: our server told us that the only difference between Bhuteko Cauli (Nepali Entree) and Aloo Ghobi (Indian Entree) was that the latter had potatoes in it! I understand that Nepali dishes aren't that different but to make the dishes taste the same is a bit ridiculous. They think that since no single table is going to order both the Nepali and Indian equivalents together, they can get away with making cosmetic changes to their dishes.

We ordered  Keema Samosas,  and the Nepalese Entrees: Aloo Tama Bodi (potatoes, lentils and bamboo shoots) and Khasi Ko Masu (goat meat with bone) and Ras Malai for dessert. The food was freshly prepared and piping hot. The Aloo Tama Bodi was quite bland and the Goat Meat curry tasted like generic Indian  goat curry. I was quite interested in the Aloo Tama Bodi primarily for the bamboo shoots and was saddened to see limp, noodl-y shoots in the bowl. Oh well. However, the Ras Malai was very good: delicately sweet, milky and cool.

The service was good except that they mixed up our order, but that was corrected in a jiffy.

Dinner for two came to about $ 52 with tip and tax. Pretty expensive for a very middling experience.  I'd have liked them to put more effort in their food than their decor.",0,0,0,review
rBaW8Ufh5z5ajY_wkpZM5g,Iu1KZwQUE_pTJp_wlY5hpQ,0BJK4_RQnNiiXJcYPEgG3w,4,2011-10-25,"i ordered for pick up and got the daal and mountain potatoes. both dishes were excellent, really quite tasty. i'm impressed. what i'm not impressed with is the prices -- it's just hard for me to fathom such prices for a small amount of desi food.

i hear the lunch buffet is much better bang for your buck, so i'll try that.",0,0,1,review
TUu8hYDM8b46WInkctNWWA,k7tSOhkjxuJ1EMkeaBbXyA,0BJK4_RQnNiiXJcYPEgG3w,2,2012-06-24,"While the service was very good and the decor was passable, the food at Mt. Everest left a lot to be desired.

While the lunch buffet only cost $9.99, the food was very, very average. There were two meat dished, a few vegetarian dishes, and a small salad bar, so there was some variety, but the quality left a lot to be desired. The meat dishes were dry and cooked carelessly - the pieces of chicken looked like they'd been hacked at - and the veggies at the salad bar were dry and looked rather waxy. The only good dishes were the vegetarian ones, and while they tasted okay, it didn't feel like much care had been taken in their preparation.

Dinner, while much better, also came with a much steeper price tag. An order of tikka masala, rice, and naan set me back $16, and the portions of tikka masala and rice were truly very small for the price tag.",1,0,0,review
KRzUhpCpUWmiWTYyvwAC3A,VHc1yqBhsE-l3JQFXuWydQ,0BJK4_RQnNiiXJcYPEgG3w,2,2012-11-08,"I ended up at this place accidentally. I met my friend nearby, and I had told them of a place I wanted to try out on Bloor. (they thought I was referring to a place that they walk by that is always dead, but I wasn't) and so they quickly were like... here's an Indian place... let's go here.

The food wasn't bad, but it wasn't great either. There is tastier Indian food out there, and in larger portions too. From reading the reviews, I should have went for the lunch buffet. As I paid 20 dollars and left hungry... but again, I came to this place accidentally.",0,0,0,review
Xi69JZXkKHSSE2vp1Gyfxg,HYQq67HQ4b5W56e6lcarbQ,0BJK4_RQnNiiXJcYPEgG3w,4,2009-04-13,"Went for the $8.99 lunch buffet, and thought everything was quite tasty and high-quality. Flavorful with mild hotness.

My only complaint was the number of small bones in the goat curry -- had to carefully chew to avoid hitting the many pieces of bone.",0,0,0,review
II-hKLs3S23M6Kiew-pIIA,M2fjARghKjaHWh7psiDXPg,0BJK4_RQnNiiXJcYPEgG3w,5,2011-03-29,"It's been a few years since I last tasted the food from here. We didn't feel like going out the other day so we ordered for delivery. I couldn't be any more pleased!

The came right away and everything was delicious! I'll be going back soon! :)

Their Naan bread is to die for!",1,0,1,review
_B49HDJ8DirgEegyslLbdA,ZoVgF9JG3Rzd1XUit2Cmmg,0BJK4_RQnNiiXJcYPEgG3w,5,2013-02-19,I can't remember the name of my dish but it was a Northern Indian specialty with ginger and a blend of unique spices. It was one of the best meals I ever had.  The place is nice and quiet and the servers were friendly and efficient.  I hope my  fiancée's friends from Toronto get married so we can eat at this restaurant again,0,0,0,review
ePQ6a3dUqGzlsNSoPC-4PA,99p8Y9nbXRBN3FaRPqPKmw,0BJK4_RQnNiiXJcYPEgG3w,4,2012-11-01,"Whether you want to get the $10 lunch buffet (such a good deal) or a night with a fine dining atmosphere without the fine dining price tag, this is for you.

Their food is excellent, really - especially during dinner time. Service is impeccable (they seriously make you feel like you're at a restaurant that would charge double the price) and prices are very reasonable.

The food at the lunch buffet is most likely just extra leftovers from the previous night so the tandoori chicken won't be as juicy and the naan not as fluffy/warm, but the curry is just as good. Either way, you can't get a better deal for $10.

Try the Lamb Vindaloo (very spicy) or the Chicken Korma!",0,0,0,review
CBLO3bmdnwRpblapypLGHw,XDKatafJP6HeHQR5aqDWOA,0BJK4_RQnNiiXJcYPEgG3w,4,2013-07-19,"My wife and son and i chose Mt everest based on our location on bloor west and yelp reviews.  The decor is clean and pleasant and we were greeted as soon as we came in.  After our orders were taken, it took quite a while for our food to arrive and we were starting to get jittery.  It was early for dinner, 4 45 , but it was not clear why it took over 35 minutes.  All i can say is that the wait was worthwhile, the food was very good.  Tandoori veggies, lamb tikka, hunters platter, chicken masala, everything was hot and tasty, spiced just right.  The sauce and yoghurt marinade were balanced and just right.  What we appreciated the most was the quality of the lamb and other meats.  They do not cut corners on quality. A satisfying dinner.",0,0,0,review
kqID9QELZLvM-Y0ajlXWhA,cdqUGCBJtbdpkMA2sbfpKA,0BJK4_RQnNiiXJcYPEgG3w,5,2010-11-29,"Posted the following a couple weeks ago:

(four stars):
""Last week I wrote a review for Mt. Everest Restaurant expressing mixed opinions on Mt Everest: high quality food but at the cost of poor service (Refer to bottom of this review).  Within a matter of days, I was surprised to have received an extremely apologetic response via Yelp from the owners of Mt. Everest Restaurant.  They apologized for the inconvenience they may have caused my party, informed me that the staff was briefed about the situation and that new staff has been consequently hired, and offered me a coupon for my friends and me.  

Although I have yet to go back (I'm pretty sure I would despite the disappointing service I faced the second time I went), I have decided to up the rating for the restaurant because I am entirely impressed by the fact that the restaurant owners are both concerned with and responsive to the opinions of their customers.""
---

I went back with a group of five friends to Mt. Everest after claiming the coupon.  As they had promised, the service was much improved--the service was fast and the meal was as expected delicious. I'm pretty sure they were unaware that I had previously complained on yelp about their terrible service, so I'm hoping that my experience was unbiased. With their improved service and same excellent quality of food, I am changing my review to five stars.

---
Original review (three stars):
""Very very mixed opinions about this place.

1. The Food is amazing--both lunch buffet and dinner menu
2. The food is even better when the service isn't terribly slow.

After the first visit to Mt Everest for lunch buffet, I was utterly blown away by the quality of the food.  Unfortunately, I made the mistake of selecting Mt Everest for a class dinner two weeks later.  We waited an hour and change for our orders to materialize; by then we were late for class.  

Unacceptably slow service.""",4,1,3,review
tZkqhCHJAbV0F7lg4NlcoQ,qJZu-M8-4izrnXntPEMrXA,0BJK4_RQnNiiXJcYPEgG3w,4,2011-03-04,"Really, really good.  They do Indian and Nepali, which is a great combo since I haven't had too much exposure to Nepali food yet, and I've discovered that I love it.  Momo Dumplings FTW.

The lunch buffet isn't the cheapest ever, but it's all-you-can-eat, so skip breakfast!  They are a lot more careful with food preparation for dinner (i.e. meat is boneless, selection is better) but you know what?  I get the lunch buffet anyway, since it's just so tasty.

We never manage to spend under $50, which is a shame since I'd like to incorporate this restaurant into daily life.  However, for a treat, this place is definitely classier than its price range specifies.  Friendly, undervalued/underrated, tasty, and tasteful.  Highly recommended.",0,0,0,review
ctCPvXHU-DFgTepXgrWJOA,yHakD_sjdUAzLQWLslmUfg,0BJK4_RQnNiiXJcYPEgG3w,3,2009-10-26,"I'll admit, I've never actually sat down at Mt Everest. One time a friend popped over with some leftovers that were so good I didn't know what to do with myself, but after ordering takeout, I am not impressed.

Okra is my favourite vegetable when it comes to Indian cuisine and I order it whenever I can. Mt Everest's bhindi masala over some uninspired rice left me satisfied (it's actually way better as reheated leftovers) and I enjoyed the nice spicy kick to it, but the garlic naan was flat out disappointing. I'm a bit of a garlic naan connoisseur and I am not quite sure what to even say about what I tried because there was not much to it. It wasn't garlicky in the slightest, not even buttery, and the naan's texture was dry, tasteless, and chewy in an unflattering way.

I am for sure willing to give Mt Everest a second shot because I walk past it all the time and would really like to try some of their other items, but first I need to recover from this meal that cost over $30 (two entrees, rice, and naan - really?) and a bit of an upset stomach.",1,2,1,review
p7Klv6E0eb7S7ytjQaHfHA,CmWojBqIpOOHxNuUePl7hQ,0BJK4_RQnNiiXJcYPEgG3w,4,2012-03-21,"Been here a few times for dinner, and every time I've been happy with the service and quality of the food. This place gets busy, so make sure to call in and get a reso if you think you'll need one. 

When I feel like Indian, this is the place I go to!",0,0,0,review
qRVNpk1rwKY_0mfLaPIJOQ,zMovEV1bOQLE_zJb8_e3Bg,0BJK4_RQnNiiXJcYPEgG3w,1,2011-05-15,"Me and my friend wanted to dine on some Indian food over a movie. I had previously gone to Mt. Everest for the lunch buffet and found it decent enough to order delivery. 

I ordered butter chicken, naan and drinks. The delivery was done in 30 minutes which is very good when compared to delivery times of other Indian restaurants. 

The food:

1. Butter Chicken: Delivery quantity was very small when compared to the actual dine-in quantity. The chicken tasted as if it was just put into the butter chicken gravy and served. We wouldn't have cared much if only the gravy tasted good. Being an Indian, I can easily differentiate good butter chicken from the rest. Unfortunately, this wasn't the best I have had in Toronto. 

3 out 5 stars.

2. Naan: The Naan was a horror story. It wasn't cooked well. I could taste the raw flour which made them inedible for us. Apart from that, the naan smelled very bad. 

0 out 5 stars.

We had to throw out the naan and ate the butter chicken with bread. Totally ruined the evening for us.",0,0,1,review
wKj9l-sBgwt0uBAPzjoSXA,7BT9J9gmv3GsesY7Ju7pXA,0BJK4_RQnNiiXJcYPEgG3w,1,2012-12-22,"I am a self-confessed foodie, and so I'll explain why this much looked-forward-to event turned into the worst nightmare. This restaurant has the most horrible customer service that you can imagine. Me and a friend went over in the early part of the evening and resto was already pretty crowded. One of the servers sat us down at a 'waiting' table in the front and said the table would be ready in about 20 minutes. He put down a couple of poppadums and then vanished. 35 minutes went by, the waiting area was getting pretty crowded. We were getting antsy by now. My friend went and found the guy and asked him for an update 'only 5 minutes sir!' OK..another 15 went by..my friend went again to look for the sever who (guess what) took one look at him and ran inside!! Meanwhile, even those waiting after of us were seated. We managed to find the floor manager who looked surprised that we'd been waiting for 1 hour plus. I had enough and said- look, either we sit asap or we can leave, to which he replied - not possible today...human error... I'd be happy to serve you another day...we waited for him to add the words 'on the house' or at least a measly 'at a discount' but NO! nothing...he just looked at us blankly. We left the resto hungry, tired and with a resolve to tell other foodies like us about how LITTLE THEY CARE FOR THE CUSTOMER!! Oh and btw- you get seated first if you're white! :-( epic, epic fail.",0,0,0,review
Dr63Xhc5dLQDQNEBxeIrCQ,wHkA2GhVdSZcuOa9pjtgeA,0BJK4_RQnNiiXJcYPEgG3w,3,2012-12-20,"Went here with a Nepalese friend of mine. Delicious Naan bread and whatever else we had was good too. My friend ordered in Nepalese so I have no idea what the dishes were, but they were sufficiently spicy and easily mopped up with the bread, which was hot and freshly made. 

I think one of the appetizers was called Momo, it reminded me of dim sum but much spicier. Here is a picture from a google search. http://www.travelandtournepal.com/wp-content/uploads/2012/08/Momo-With-Sauce.jpg

Highly recommend the momo. I would go here again on my next visit to Toronto. Price was reasonable.",0,0,0,review
taX6n4fUU1CtU8OMsulCGA,-pXs08gJq9ExIk275YLvPg,0BJK4_RQnNiiXJcYPEgG3w,3,2008-12-23,"this is a nice spacious restaurant with low lighting and simple but nice decor, nothing all that memorable, but clean nonetheless.

we ordered the Non-Vegetarian Bhojan for two and to start we ordered the chicken momos.  so we had a mixture of indian and nepalese food.   the momos were absolutely deeeelicious.  they dough was cooked well (maybe slightly overdone, but if so just barely) so that it was soft and not overly chewy.  the filling inside was tender pieces of chicken and spinach i think.  that was very tangy, like it had soup inside or something.

then the waiter brought us one part of a our Bhojan.  that had a couple different kinds of chicken, like the tandoori, some boti kebab - which might have been beef or lamb, not sure.  the chicken was surprisingly tender and tasty in both forms.  the lamb/beef both in its form here and in the lamb curry to follow were overdone and too chewy, too rubbery.  what was to follow was the lamb curry, the mutter paneer, a raita and a couple of rice puddings for desert.

the sauces were pretty great, the accompanying veggies (though not substantial) were tasty, as they had absorbed the juices and accompanying sauces and spices of the meats.

the rice puddings were fine, tasty, but i dont think itd be my first pick of deserts in general.

all that was accompanied by 2 kingfisher beers a piece.  id like to come back here again, but id focus specifically on the nepalese dishes.",0,0,0,review
hcXIYytHJQFIA0dyJx1NnQ,Kl6jNDAE7PG_VVQafIptxQ,0BJK4_RQnNiiXJcYPEgG3w,4,2013-04-15,"The food is undoubtedly very, very good and perhaps the best Indian food I've had in Toronto so far. No complaints there. But it is overpriced. The restaurant itself is quite large. 

I must comment that I disliked the service. One of the waiters was particularly rude, which comes as no surprise since Indians lack any semblance of tact (being Indian, I'm allowed to say that). 

Ordered the Fish Pakora, and Shrimp Masala with Naan. It took about 30-40 minutes for my entree to arrive, and what's worse, is they got my order wrong. After they did so however, one of the servers questioned whether I had indeed ordered that. On the other hand, they did rectify the order immediately, and apologized for the mixup Everything I ordered was delicious. I recommend getting the Shrimp Masala. I would return here.",0,0,0,review
z-oDrEJPhsemNvOjvbikvQ,ePm4_tZ7cagDbRQU2l-bYg,0BJK4_RQnNiiXJcYPEgG3w,5,2013-10-05,"Wow, um wow wow wow! I have lived near this restaurant for 6 years and never bothered to go in..why, I have no idea..it's a mystery.  Tonight, my husband and I ventured in, wanting to try something new out and let me just say, words cannot express how utterly delicious tasting the food is here!!  We selected the dinner for two and had plenty to eat, in fact, we overate, ensuring that there were no left overs.  We ended our meal with AMAZING mango juice...I'm so stuffed, I almost feel ill but it was well worth it.  

The restaurant is moving elsewhere in the neighbourhood.  Wherever it ends up, I shall follow!!",1,0,0,review
uPUfPIlS9SdJ5YK-er7Fcw,sya4uhCAC9cCakEUjyEfKw,0BJK4_RQnNiiXJcYPEgG3w,4,2013-03-13,"I have tried a ton of Indian food but never had the pleasure to Nepalese so I was instantly excited to try out this place.  The decor was nice and understated. Waiters were super attendant and polite!  So off to a good start.

What we ordered:
Momos
Jhane ko dal
Aloo tama bodi
Lamb Briyani
Raita

When asked how hot - we selected medium. Im not a fan of super hot - I much prefer deep rich flavour. We were assured that medium would be the right selection (mild - too bland, and hot would have too much heat). They were right. The medium was perfect - deep rich flavours and just a hint of warmth which is perfect on a cold day.

The food itself was cooked to perfection. The lamb was cooked enough to be ""cooked"" but still melt in your mouth soft.   Aloo tami bodi was a potato dish with bamboo and black-eyed peas in a rich yummy sauce. The momos came with a lentil mustard sauce that my companion ate with a spoon (it was that good).

Even with many alcoholic drinks the final tally was quite inexpensive! Which is rare for a unique dining experience downtown.

I give it 4 stars only because I have no base of reference to know if this is the best of the best of Nepalese food - but it was definately fantastic and I will be back again (and again and again).",1,1,1,review
grfDM51bIXv2Ghj6xY24pA,SuDCcU9EcNzQDYYhrGu1sw,0BJK4_RQnNiiXJcYPEgG3w,4,2013-07-20,"The buffet is great, hard to go wrong with that.

From the menu, my favourite item is the tandoori lamb skewers.   Very flavourful, a lovely hint of onions and spices.

Staff have been reasonably friendly.",0,0,0,review
6mPY26RM6cKCK6VX11wIWw,pmeGrUv6S22pf38FTRYCzg,0BJK4_RQnNiiXJcYPEgG3w,3,2011-12-28,"This place was good, but not great. 

I order the chicken vindaloo, because I wanted something pretty spicy! The waiter warned us the dish was very spicy, but we said that is great -- just what we are looking for. However, the dish wasn't very spicy at all, I was disappointed.......

The palak paneer was strange, shreds of spanish instead of puree. 

The chicken hariyali on the other hand was excellent -- best dish out of the night!

Would not return though, better indian places to go to.",0,0,0,review
